joint_name,PC_1_scale_x,PC_1_scale_y,PC_1_scale_z,PC_1_translation_x,PC_1_translation_y,PC_1_translation_z,PC_2_scale_x,PC_2_scale_y,PC_2_scale_z,PC_2_translation_x,PC_2_translation_y,PC_2_translation_z,PC_3_scale_x,PC_3_scale_y,PC_3_scale_z,PC_3_translation_x,PC_3_translation_y,PC_3_translation_z,PC_4_scale_x,PC_4_scale_y,PC_4_scale_z,PC_4_translation_x,PC_4_translation_y,PC_4_translation_z,PC_5_scale_x,PC_5_scale_y,PC_5_scale_z,PC_5_translation_x,PC_5_translation_y,PC_5_translation_z,PC_6_scale_x,PC_6_scale_y,PC_6_scale_z,PC_6_translation_x,PC_6_translation_y,PC_6_translation_z,PC_7_scale_x,PC_7_scale_y,PC_7_scale_z,PC_7_translation_x,PC_7_translation_y,PC_7_translation_z,PC_8_scale_x,PC_8_scale_y,PC_8_scale_z,PC_8_translation_x,PC_8_translation_y,PC_8_translation_z,PC_9_scale_x,PC_9_scale_y,PC_9_scale_z,PC_9_translation_x,PC_9_translation_y,PC_9_translation_z,PC_10_scale_x,PC_10_scale_y,PC_10_scale_z,PC_10_translation_x,PC_10_translation_y,PC_10_translation_z,PC_11_scale_x,PC_11_scale_y,PC_11_scale_z,PC_11_translation_x,PC_11_translation_y,PC_11_translation_z,PC_12_scale_x,PC_12_scale_y,PC_12_scale_z,PC_12_translation_x,PC_12_translation_y,PC_12_translation_z,PC_13_scale_x,PC_13_scale_y,PC_13_scale_z,PC_13_translation_x,PC_13_translation_y,PC_13_translation_z
l_1_ta_r,-0.017538346350193024,-0.017538346350193024,-0.017538346350193024,1.1496369828334352e-10,2.8243496430491177e-10,-2.516318403644746e-11,0.023982226848602295,0.023982226848602295,0.023982224985957146,-2.6540164510535647e-10,-5.982117023961564e-10,6.978681521552232e-11,-0.010794749483466148,-0.010794751346111298,-0.010794749483466148,2.1076458633917383e-10,-9.196673977918124e-10,-2.911773044900201e-10,-0.05435987561941147,-0.05435987561941147,-0.05435987561941147,-9.73494548861531e-11,-2.451200908915041e-10,2.0077221829506442e-10,0.003480653278529644,0.0034806535113602877,0.0034806535113602877,1.8761664444255644e-10,-1.0077296774824163e-09,-7.150635639163738e-10,0.022139769047498703,0.022139767184853554,0.022139767184853554,-3.950152704934595e-10,1.7582652001024712e-09,1.2073071709028937e-10,-0.0420367494225502,-0.0420367531478405,-0.0420367531478405,3.453025088084871e-10,-2.1399450267356457e-10,1.218909834177495e-10,-0.02831491455435753,-0.02831491082906723,-0.02831491082906723,-1.268173344115553e-09,1.2649584713031459e-09,5.40555655792474e-10,-0.18223604559898376,-0.18223604559898376,-0.18223604559898376,5.506511357999955e-10,-2.187744430059979e-09,3.6761865773726754e-10,-0.05498858913779259,-0.05498858541250229,-0.05498858913779259,-9.115629362455024e-10,5.6207185572532126e-09,3.7704844801922377e-10,-0.04022621363401413,-0.04022620990872383,-0.04022621363401413,2.512501873219719e-10,3.46294326547536e-10,9.870368411490915e-11,0.01108929980546236,0.011089300736784935,0.01108930166810751,9.20621467948024e-10,3.0021640728961074e-10,1.7416026398819895e-09,-0.02964148484170437,-0.029641486704349518,-0.02964148484170437,4.758018423700605e-10,-5.072184894316933e-10,-4.416047250099808e-10
l_1_pt_r,0.03666619583964348,0.03666619583964348,0.03666619583964348,-4.278299936544272e-12,-1.1978912653476392e-11,-1.0519626142402316e-10,-0.08614251017570496,-0.08614251017570496,-0.08614251017570496,1.49694825979374e-10,1.568091073655964e-10,3.517892088744645e-10,0.06132408604025841,0.06132408604025841,0.06132408231496811,4.696317779107062e-10,-1.6317118489705962e-10,3.4408373372762924e-10,0.04038359969854355,0.04038359969854355,0.04038359969854355,-1.5782711249023862e-10,1.3222346828545284e-11,1.776116927143523e-11,-0.12448433041572571,-0.12448433041572571,-0.12448433041572571,8.02565902624508e-10,-3.036191090211027e-11,5.414360071398505e-10,-0.04538039490580559,-0.04538039490580559,-0.04538038745522499,-1.3808720833452526e-10,4.212504234324399e-10,-7.729536455336472e-10,-0.03953852131962776,-0.03953852131962776,-0.03953852504491806,-7.896842069143872e-10,-4.765068339906975e-10,-6.231615223839526e-10,0.07807335257530212,0.07807334512472153,0.07807336002588272,-4.9744902641535305e-11,5.717143425343352e-10,-3.6407021841711185e-10,0.2798684537410736,0.2798684537410736,0.2798684537410736,-8.700485332191477e-10,-1.1168366231828486e-09,1.1098898189398909e-10,0.08608967065811157,0.08608967810869217,0.08608967810869217,1.8244641908360393e-10,1.3596272996352354e-09,-2.1319004339659386e-09,-0.0072391643188893795,-0.0072391643188893795,-0.007239164784550667,-7.647785182918199e-10,-1.558368017962053e-10,4.3922432357845764e-10,0.05344877019524574,0.05344877019524574,0.05344877019524574,-1.4685122007307427e-09,-1.4382746105212618e-09,-1.3646125340827098e-09,0.028549978509545326,0.028549980372190475,0.028549974784255028,-1.6099134525493497e-10,-2.1596766042186744e-10,-3.4492127903851255e-11
l_2_co_r,0.08033163100481033,0.08033163100481033,0.08033163100481033,0.005986751057207584,0.003160811262205243,-0.000662810867652297,0.017281193286180496,0.017281193286180496,0.017281193286180496,0.0003385694290045649,0.00037020337185822427,0.005260599311441183,-0.14782658219337463,-0.14782658219337463,-0.14782658219337463,-0.006038215477019548,-0.0028287130407989025,-0.0025099965278059244,0.007848113775253296,0.007848113775253296,0.007848113775253296,-0.0033631063997745514,0.0016877907328307629,-0.0014055250212550163,0.04132672771811485,0.04132672771811485,0.04132672771811485,0.002474505454301834,-0.003133042948320508,-0.006356184836477041,-0.08439416438341141,-0.08439416438341141,-0.08439416438341141,-0.003615959780290723,-0.002432512119412422,-0.004446960985660553,-0.06035427004098892,-0.060354266315698624,-0.06035427004098892,-0.002847554162144661,0.0034940619952976704,0.0044457875192165375,-0.008649625815451145,-0.008649623952805996,-0.008649623952805996,-0.00014494363858830184,0.0023484716657549143,0.00920778140425682,-0.08577121049165726,-0.08577121794223785,-0.08577121794223785,-0.005781971849501133,-7.373093831120059e-05,0.0014859745278954506,0.12140670418739319,0.12140671163797379,0.12140671163797379,-0.00545103894546628,0.0038421638309955597,0.021998217329382896,-0.005890708416700363,-0.005890709813684225,-0.005890709348022938,0.004043892491608858,-0.00035210521309636533,-0.000484133925056085,0.044943224638700485,0.044943224638700485,0.04494322091341019,-0.006857146043330431,-0.006763606797903776,-0.01819336600601673,0.09997715055942535,0.09997714310884476,0.09997714310884476,-0.0006255246116779745,0.00022892208653502166,0.006274569313973188
l_2_tr_r,-0.0750105157494545,-0.0750105157494545,-0.0750105157494545,0.0,0.0,0.0,0.033721473067998886,0.033721473067998886,0.033721473067998886,0.0,0.0,0.0,0.10024408996105194,0.10024408996105194,0.10024408996105194,0.0,0.0,0.0,0.023366745561361313,0.023366745561361313,0.023366745561361313,0.0,0.0,0.0,-0.03823259845376015,-0.03823259845376015,-0.03823259845376015,-0.0,-0.0,-0.0,0.042893387377262115,0.042893387377262115,0.042893387377262115,-0.0,-0.0,-0.0,0.08523426204919815,0.08523426204919815,0.08523426204919815,-0.0,-0.0,-0.0,0.147287979722023,0.147287979722023,0.147287979722023,-0.0,-0.0,-0.0,-0.04028928652405739,-0.04028928279876709,-0.04028928279876709,-0.0,-0.0,-0.0,0.03175249695777893,0.03175250068306923,0.03175250068306923,0.0,0.0,0.0,-0.00816880352795124,-0.00816880352795124,-0.00816880352795124,-0.0,-0.0,-0.0,-0.06364508718252182,-0.06364508718252182,-0.06364508718252182,0.0,0.0,0.0,-0.0008014054619707167,-0.0008014054037630558,-0.0008014054037630558,0.0,0.0,0.0
l_2_fe_r,-0.013110441155731678,-0.013110441155731678,-0.013110441155731678,0.0,0.0,0.0,0.020991722121834755,0.020991722121834755,0.020991722121834755,0.0,0.0,0.0,-0.011044472455978394,-0.011044472455978394,-0.011044472455978394,0.0,0.0,0.0,0.010831874795258045,0.010831874795258045,0.010831874795258045,0.0,0.0,0.0,0.029517902061343193,0.029517902061343193,0.029517902061343193,-0.0,-0.0,-0.0,0.05612543597817421,0.05612543597817421,0.05612543597817421,-0.0,-0.0,-0.0,0.03306001052260399,0.03306001052260399,0.03306001052260399,-0.0,-0.0,-0.0,-0.043423544615507126,-0.043423544615507126,-0.043423544615507126,-0.0,-0.0,-0.0,0.028953352943062782,0.028953352943062782,0.028953352943062782,-0.0,-0.0,-0.0,-0.1079675704240799,-0.1079675704240799,-0.1079675704240799,0.0,0.0,0.0,-0.0318063348531723,-0.0318063348531723,-0.0318063348531723,-0.0,-0.0,-0.0,-0.00868040882050991,-0.00868040882050991,-0.00868040882050991,0.0,0.0,0.0,-0.05947638675570488,-0.05947638675570488,-0.05947638675570488,0.0,0.0,0.0
l_2_ti_r,-0.028461670503020287,-0.028461670503020287,-0.028461670503020287,0.0,0.0,0.0,-0.004251763224601746,-0.004251763224601746,-0.004251763224601746,0.0,0.0,0.0,-0.0013330853544175625,-0.0013330853544175625,-0.0013330853544175625,0.0,0.0,0.0,-0.041341498494148254,-0.041341498494148254,-0.041341498494148254,0.0,0.0,0.0,-0.024308206513524055,-0.024308206513524055,-0.024308206513524055,-0.0,-0.0,-0.0,-0.04159543663263321,-0.04159543663263321,-0.04159543663263321,-0.0,-0.0,-0.0,-0.03177017346024513,-0.03177017346024513,-0.03177017346024513,-0.0,-0.0,-0.0,-0.12378208339214325,-0.12378208339214325,-0.12378208339214325,-0.0,-0.0,-0.0,-0.03790602460503578,-0.03790602460503578,-0.03790602460503578,-0.0,-0.0,-0.0,-0.021917494013905525,-0.021917494013905525,-0.021917494013905525,0.0,0.0,0.0,-0.0692337155342102,-0.0692337155342102,-0.0692337155342102,-0.0,-0.0,-0.0,0.050175365060567856,0.050175365060567856,0.050175365060567856,0.0,0.0,0.0,-0.032049648463726044,-0.032049648463726044,-0.032049648463726044,0.0,0.0,0.0
l_2_ta_r,-0.05547955632209778,-0.05547955632209778,-0.05547955632209778,0.0,0.0,0.0,0.07712642848491669,0.07712642848491669,0.07712642848491669,0.0,0.0,0.0,-0.0035422956570982933,-0.0035422956570982933,-0.0035422956570982933,0.0,0.0,0.0,0.051435038447380066,0.051435038447380066,0.051435038447380066,0.0,0.0,0.0,-0.0625491589307785,-0.0625491589307785,-0.0625491589307785,-0.0,-0.0,-0.0,0.03228381648659706,0.03228381648659706,0.03228381648659706,-0.0,-0.0,-0.0,-0.06801435351371765,-0.06801435351371765,-0.06801435351371765,-0.0,-0.0,-0.0,-0.041878730058670044,-0.041878730058670044,-0.041878730058670044,-0.0,-0.0,-0.0,0.061633460223674774,0.061633460223674774,0.061633460223674774,-0.0,-0.0,-0.0,-0.009550662711262703,-0.009550662711262703,-0.009550662711262703,0.0,0.0,0.0,0.10952997952699661,0.10952997952699661,0.10952997952699661,-0.0,-0.0,-0.0,0.08230247348546982,0.08230247348546982,0.08230247348546982,0.0,0.0,0.0,-0.04562220349907875,-0.04562220349907875,-0.04562220349907875,0.0,0.0,0.0
l_2_pt_r,0.15222039818763733,0.15222039818763733,0.15222039818763733,0.0,0.0,0.0,-0.2628604471683502,-0.2628604471683502,-0.2628604471683502,0.0,0.0,0.0,0.14393459260463715,0.14393459260463715,0.14393459260463715,0.0,0.0,0.0,-0.0585307739675045,-0.0585307739675045,-0.0585307739675045,0.0,0.0,0.0,0.1673656702041626,0.1673656702041626,0.1673656702041626,-0.0,-0.0,-0.0,-0.015891632065176964,-0.015891632065176964,-0.015891632065176964,-0.0,-0.0,-0.0,0.021187417209148407,0.021187417209148407,0.021187417209148407,-0.0,-0.0,-0.0,-0.078192800283432,-0.078192800283432,-0.078192800283432,-0.0,-0.0,-0.0,0.03141852095723152,0.03141852095723152,0.03141852095723152,-0.0,-0.0,-0.0,0.04355486482381821,0.04355486482381821,0.04355486482381821,0.0,0.0,0.0,-0.04498757794499397,-0.04498757794499397,-0.04498757794499397,-0.0,-0.0,-0.0,-0.1965174376964569,-0.1965174376964569,-0.1965174376964569,0.0,0.0,0.0,0.19020724296569824,0.19020724296569824,0.19020724296569824,0.0,0.0,0.0
l_3_co_r,0.03547483682632446,0.03547483682632446,0.03547483682632446,0.011488320305943489,0.0020655388943850994,-0.0012666590046137571,0.018507225438952446,0.018507225438952446,0.018507225438952446,0.0017984749283641577,0.0008138812845572829,0.005610926076769829,-0.07323259860277176,-0.07323259860277176,-0.07323259860277176,-0.009015874937176704,-0.0006760621326975524,-0.0027984611224383116,0.015621763654053211,0.015621763654053211,0.015621763654053211,-0.004216331988573074,0.0005728096002712846,-0.004116303287446499,-0.012838921509683132,-0.012838921509683132,-0.012838921509683132,0.0020008415449410677,-0.002235961379483342,-0.003594177309423685,-0.13554199039936066,-0.13554199039936066,-0.13554199039936066,-0.0032867148984223604,-0.0021243172232061625,-0.0026378498878329992,-0.07967445254325867,-0.07967445254325867,-0.07967445254325867,0.0011069235624745488,0.001405390095897019,0.004342765547335148,0.0018096724525094032,0.0018096724525094032,0.0018096724525094032,-0.0034483964554965496,-0.00018089337390847504,0.009070245549082756,-0.019214816391468048,-0.019214816391468048,-0.019214816391468048,0.001070826780050993,0.0026266758795827627,0.004316854290664196,0.14656375348567963,0.14656375348567963,0.14656375348567963,-0.006534830667078495,0.0010797554859891534,0.012568635866045952,0.056351255625486374,0.056351255625486374,0.056351255625486374,0.0012148884125053883,0.0037308877799659967,0.0022593094035983086,-0.0033180268947035074,-0.0033180268947035074,-0.0033180268947035074,-0.007097730878740549,-0.008403711952269077,-0.01580110378563404,0.02297482267022133,0.02297482267022133,0.02297482267022133,-0.0020902238320559263,-0.0007613900233991444,0.008166003972291946
l_3_tr_r,-0.05026045814156532,-0.05026045814156532,-0.05026045814156532,0.0,0.0,0.0,0.028935328125953674,0.028935328125953674,0.028935328125953674,0.0,0.0,0.0,0.04092329740524292,0.04092329740524292,0.04092329740524292,0.0,0.0,0.0,0.0061664702370762825,0.0061664702370762825,0.0061664702370762825,0.0,0.0,0.0,0.008934608660638332,0.008934608660638332,0.008934608660638332,-0.0,-0.0,-0.0,0.09112992137670517,0.09112992137670517,0.09112992137670517,-0.0,-0.0,-0.0,0.13643479347229004,0.13643479347229004,0.13643479347229004,-0.0,-0.0,-0.0,0.1012876033782959,0.1012876033782959,0.1012876033782959,-0.0,-0.0,-0.0,-0.0919048935174942,-0.0919048935174942,-0.0919048935174942,-0.0,-0.0,-0.0,0.0027383039705455303,0.0027383039705455303,0.0027383039705455303,0.0,0.0,0.0,-0.06619027256965637,-0.06619027256965637,-0.06619027256965637,-0.0,-0.0,-0.0,-0.024597326293587685,-0.024597326293587685,-0.024597326293587685,0.0,0.0,0.0,0.04979720711708069,0.04979720711708069,0.04979720711708069,0.0,0.0,0.0
l_3_fe_r,-0.010530231520533562,-0.010530231520533562,-0.010530231520533562,0.0,0.0,0.0,0.0037784366868436337,0.0037784366868436337,0.0037784366868436337,0.0,0.0,0.0,-0.00953027606010437,-0.00953027606010437,-0.00953027606010437,0.0,0.0,0.0,-0.002663102699443698,-0.002663102699443698,-0.002663102699443698,0.0,0.0,0.0,0.007951492443680763,0.007951492443680763,0.007951492443680763,-0.0,-0.0,-0.0,0.03230513259768486,0.03230513259768486,0.03230513259768486,-0.0,-0.0,-0.0,-0.006038083229213953,-0.006038083229213953,-0.006038083229213953,-0.0,-0.0,-0.0,-0.023785369470715523,-0.023785369470715523,-0.023785369470715523,-0.0,-0.0,-0.0,0.009339398704469204,0.009339398704469204,0.009339398704469204,-0.0,-0.0,-0.0,-0.09277990460395813,-0.09277990460395813,-0.09277990460395813,0.0,0.0,0.0,-0.022016650065779686,-0.022016650065779686,-0.022016650065779686,-0.0,-0.0,-0.0,-0.009308469481766224,-0.009308469481766224,-0.009308469481766224,0.0,0.0,0.0,-0.017146462574601173,-0.017146462574601173,-0.017146462574601173,0.0,0.0,0.0
l_3_ti_r,-0.04810256510972977,-0.04810256510972977,-0.04810256510972977,0.0,0.0,0.0,0.05293802171945572,0.05293802171945572,0.05293802171945572,0.0,0.0,0.0,0.019896334037184715,0.019896334037184715,0.019896334037184715,0.0,0.0,0.0,-0.00845418032258749,-0.00845418032258749,-0.00845418032258749,0.0,0.0,0.0,-0.011619173921644688,-0.011619173921644688,-0.011619173921644688,-0.0,-0.0,-0.0,-0.018760934472084045,-0.018760934472084045,-0.018760934472084045,-0.0,-0.0,-0.0,-0.022303443402051926,-0.022303443402051926,-0.022303443402051926,-0.0,-0.0,-0.0,-0.12203717231750488,-0.12203717231750488,-0.12203717231750488,-0.0,-0.0,-0.0,0.043468743562698364,0.043468743562698364,0.043468743562698364,-0.0,-0.0,-0.0,0.048604872077703476,0.048604872077703476,0.048604872077703476,0.0,0.0,0.0,-0.027968619018793106,-0.027968619018793106,-0.027968619018793106,-0.0,-0.0,-0.0,-0.008422458544373512,-0.008422458544373512,-0.008422458544373512,0.0,0.0,0.0,-0.024227676913142204,-0.024227676913142204,-0.024227676913142204,0.0,0.0,0.0
l_3_ta_r,-0.00475769629701972,-0.00475769629701972,-0.00475769629701972,0.0,0.0,0.0,-0.011292211711406708,-0.011292211711406708,-0.011292211711406708,0.0,0.0,0.0,-0.008085336536169052,-0.008085336536169052,-0.008085336536169052,0.0,0.0,0.0,0.007920115254819393,0.007920115254819393,0.007920115254819393,0.0,0.0,0.0,-0.019545288756489754,-0.019545288756489754,-0.019545288756489754,-0.0,-0.0,-0.0,0.025759762153029442,0.025759762153029442,0.025759762153029442,-0.0,-0.0,-0.0,-0.029551757499575615,-0.029551757499575615,-0.029551757499575615,-0.0,-0.0,-0.0,-0.07355006039142609,-0.07355006039142609,-0.07355006039142609,-0.0,-0.0,-0.0,0.09103108942508698,0.09103108942508698,0.09103108942508698,-0.0,-0.0,-0.0,-0.12320613116025925,-0.12320613116025925,-0.12320613116025925,0.0,0.0,0.0,-0.1023292988538742,-0.1023292988538742,-0.1023292988538742,-0.0,-0.0,-0.0,-0.016506511718034744,-0.016506511718034744,-0.016506511718034744,0.0,0.0,0.0,0.09901892393827438,0.09901892393827438,0.09901892393827438,0.0,0.0,0.0
l_3_pt_r,0.10832059383392334,0.10832059383392334,0.10832059383392334,0.0,0.0,0.0,-0.14401252567768097,-0.14401252567768097,-0.14401252567768097,0.0,0.0,0.0,0.041923344135284424,0.041923344135284424,0.041923344135284424,0.0,0.0,0.0,-0.01647684909403324,-0.01647684909403324,-0.01647684909403324,0.0,0.0,0.0,0.02402644418179989,0.02402644418179989,0.02402644418179989,-0.0,-0.0,-0.0,-0.01818319410085678,-0.01818319410085678,-0.01818319410085678,-0.0,-0.0,-0.0,-0.0198074821382761,-0.0198074821382761,-0.0198074821382761,-0.0,-0.0,-0.0,0.0733097642660141,0.0733097642660141,0.0733097642660141,-0.0,-0.0,-0.0,-0.06123926490545273,-0.06123926490545273,-0.06123926490545273,-0.0,-0.0,-0.0,0.011162659153342247,0.011162659153342247,0.011162659153342247,0.0,0.0,0.0,0.12811486423015594,0.12811486423015594,0.12811486423015594,-0.0,-0.0,-0.0,0.11472809314727783,0.11472809314727783,0.11472809314727783,0.0,0.0,0.0,-0.11067051440477371,-0.11067051440477371,-0.11067051440477371,0.0,0.0,0.0
w_1_r,0.0,0.0,0.0,0.0006988178938627243,0.003431657562032342,-0.008497963659465313,0.0,0.0,0.0,0.0013017718447372317,0.0005548468907363713,-0.00031063996721059084,0.0,0.0,0.0,-0.0017168864142149687,-0.006493276916444302,0.011589094065129757,0.0,0.0,0.0,0.00029175900272093713,0.0008398022619076073,0.003471050877124071,-0.0,-0.0,-0.0,-0.0033396196085959673,-0.0037515987642109394,0.0066851237788796425,-0.0,-0.0,-0.0,5.8703069953480735e-05,-0.002760796109214425,0.0018565173959359527,-0.0,-0.0,-0.0,0.004545892588794231,0.006694100331515074,-0.009849036112427711,-0.0,-0.0,-0.0,0.002356724813580513,-5.992226306261728e-06,-0.0012555686989799142,-0.0,-0.0,-0.0,0.0017462966497987509,0.0033875617664307356,-0.0023881359957158566,0.0,0.0,0.0,0.005625021178275347,0.004034796264022589,-0.0028189513832330704,-0.0,-0.0,-0.0,0.001574356690980494,4.515493492363021e-05,-0.0041535538621246815,0.0,0.0,0.0,-0.009112558327615261,-0.012932953424751759,0.022610850632190704,0.0,0.0,0.0,0.0034510630648583174,-0.0028007719665765762,0.0007722049485892057
w_2_r,0.0,0.0,0.0,0.013793219812214375,0.0037180576473474503,-0.006371537689119577,0.0,0.0,0.0,-0.0014121197164058685,0.00199327664449811,0.0021807504817843437,0.0,0.0,0.0,-0.013254188932478428,-0.0038390595000237226,0.003419735236093402,0.0,0.0,0.0,-0.0006014539976604283,-0.00034591005533002317,0.0015231072902679443,-0.0,-0.0,-0.0,0.0014016792410984635,-0.0021791039034724236,0.0006097222794778645,-0.0,-0.0,-0.0,-0.002458798699080944,-0.0032166496384888887,0.0035499362275004387,-0.0,-0.0,-0.0,-0.0013434751890599728,0.0016003473429009318,-0.003268574131652713,-0.0,-0.0,-0.0,-0.011366005055606365,-0.0025730880443006754,0.01984577625989914,-0.0,-0.0,-0.0,0.004220130853354931,0.0067397793754935265,-0.0023746637161821127,0.0,0.0,0.0,-0.007421963382512331,0.003216796088963747,0.008535247296094894,-0.0,-0.0,-0.0,-0.003947928547859192,0.0055916570127010345,-0.004910013638436794,0.0,0.0,0.0,-0.012059442698955536,-0.008572587743401527,-0.009465173818171024,0.0,0.0,0.0,0.0029615627136081457,-0.0010196188231930137,0.008168425410985947
l_1_co_l,0.033195920288562775,0.033195920288562775,0.033195920288562775,-0.0017055764328688383,-0.0032514429185539484,-0.00038834294537082314,0.013283333741128445,0.013283333741128445,0.013283333741128445,0.0004131139430683106,-0.0009680736693553627,0.0009919204749166965,-0.14757028222084045,-0.14757028222084045,-0.14757028222084045,0.0032977613154798746,0.002939860802143812,-8.183154568541795e-05,-0.07013436406850815,-0.07013436406850815,-0.07013436406850815,0.0026662058662623167,0.00033259703195653856,0.00341128371655941,-0.0038949819281697273,-0.0038949819281697273,-0.0038949819281697273,0.0005471644690260291,0.0027572056278586388,-0.007191893178969622,3.9312017179327086e-05,3.9312017179327086e-05,3.9312017179327086e-05,-0.0006133983260951936,0.0021113783586770296,-0.006070218048989773,-0.002176515990868211,-0.002176515990868211,-0.002176515990868211,0.0027149959933012724,-0.0024164251517504454,0.0033681767527014017,0.0699722021818161,0.0699722021818161,0.0699722021818161,-0.0038561662659049034,-0.001322785159572959,0.010649070143699646,-0.01592583768069744,-0.01592583768069744,-0.01592583768069744,0.0012205970706418157,-0.0005743414512835443,0.003914897330105305,-0.06924375146627426,-0.06924375146627426,-0.06924375146627426,-0.003346791258081794,-0.007909116335213184,0.016045862808823586,0.08050476014614105,0.08050476014614105,0.08050476014614105,0.0014004479162395,-0.004884390160441399,-0.0011366559192538261,-0.06717653572559357,-0.06717653572559357,-0.06717653572559357,0.002471799496561289,0.0042656236328184605,-0.012215092778205872,0.1895255148410797,0.1895255148410797,0.1895255148410797,-0.0039579677395522594,0.0014592102961614728,-0.0016307596815750003
l_1_tr_l,-0.02601790986955166,-0.02601790986955166,-0.02601790986955166,0.0,0.0,0.0,0.013354890048503876,0.013354890048503876,0.013354890048503876,0.0,0.0,0.0,0.12382911890745163,0.12382911890745163,0.12382911890745163,0.0,0.0,0.0,0.04710094630718231,0.04710094630718231,0.04710094630718231,0.0,0.0,0.0,0.057610925287008286,0.057610925287008286,0.057610925287008286,-0.0,-0.0,-0.0,-0.019683515653014183,-0.019683515653014183,-0.019683515653014183,-0.0,-0.0,-0.0,0.04355217516422272,0.04355217516422272,0.04355217516422272,-0.0,-0.0,-0.0,-0.033221013844013214,-0.033221013844013214,-0.033221013844013214,-0.0,-0.0,-0.0,-0.06426723301410675,-0.06426723301410675,-0.06426723301410675,-0.0,-0.0,-0.0,0.18737776577472687,0.18737776577472687,0.18737776577472687,0.0,0.0,0.0,-0.0842919796705246,-0.0842919796705246,-0.0842919796705246,-0.0,-0.0,-0.0,-0.029009614139795303,-0.029009614139795303,-0.029009614139795303,0.0,0.0,0.0,-0.09934386610984802,-0.09934386610984802,-0.09934386610984802,0.0,0.0,0.0
l_1_fe_l,0.010451517067849636,0.010451517067849636,0.010451517067849636,0.0,0.0,0.0,0.02555001527070999,0.02555001527070999,0.02555001527070999,0.0,0.0,0.0,-0.04605170339345932,-0.04605170339345932,-0.04605170339345932,0.0,0.0,0.0,0.06531737744808197,0.06531737744808197,0.06531737744808197,0.0,0.0,0.0,0.0630897656083107,0.0630897656083107,0.0630897656083107,-0.0,-0.0,-0.0,0.049381960183382034,0.049381960183382034,0.049381960183382034,-0.0,-0.0,-0.0,0.0469442680478096,0.0469442680478096,0.0469442680478096,-0.0,-0.0,-0.0,-0.006100875791162252,-0.006100875791162252,-0.006100875791162252,-0.0,-0.0,-0.0,0.07954753935337067,0.07954753935337067,0.07954753935337067,-0.0,-0.0,-0.0,-0.026720847934484482,-0.026720847934484482,-0.026720847934484482,0.0,0.0,0.0,0.011130942031741142,0.011130942031741142,0.011130942031741142,-0.0,-0.0,-0.0,0.0459490604698658,0.0459490604698658,0.0459490604698658,0.0,0.0,0.0,-0.029024645686149597,-0.029024645686149597,-0.029024645686149597,0.0,0.0,0.0
l_1_ti_l,-0.03474697843194008,-0.03474697843194008,-0.03474697843194008,0.0,0.0,0.0,-0.007366619538515806,-0.007366619538515806,-0.007366619538515806,0.0,0.0,0.0,0.030696440488100052,0.030696440488100052,0.030696440488100052,0.0,0.0,0.0,-0.04964917153120041,-0.04964917153120041,-0.04964917153120041,0.0,0.0,0.0,-0.016239376738667488,-0.016239376738667488,-0.016239376738667488,-0.0,-0.0,-0.0,-0.015506616793572903,-0.015506616793572903,-0.015506616793572903,-0.0,-0.0,-0.0,-0.024650447070598602,-0.024650447070598602,-0.024650447070598602,-0.0,-0.0,-0.0,-0.1239982321858406,-0.1239982321858406,-0.1239982321858406,-0.0,-0.0,-0.0,-0.10013233870267868,-0.10013233870267868,-0.10013233870267868,-0.0,-0.0,-0.0,-0.08632581681013107,-0.08632581681013107,-0.08632581681013107,0.0,0.0,0.0,0.08235294371843338,0.08235294371843338,0.08235294371843338,-0.0,-0.0,-0.0,-0.02710006944835186,-0.02710006944835186,-0.02710006944835186,0.0,0.0,0.0,-0.06842433661222458,-0.06842433661222458,-0.06842433661222458,0.0,0.0,0.0
l_1_ta_l,0.07279503345489502,0.07279503345489502,0.07279503345489502,0.0,0.0,0.0,0.037662848830223083,0.037662848830223083,0.037662848830223083,0.0,0.0,0.0,-0.0190978292375803,-0.0190978292375803,-0.0190978292375803,0.0,0.0,0.0,0.253401517868042,0.253401517868042,0.253401517868042,0.0,0.0,0.0,0.28323161602020264,0.28323161602020264,0.28323161602020264,-0.0,-0.0,-0.0,0.19131648540496826,0.19131648540496826,0.19131648540496826,-0.0,-0.0,-0.0,-0.04023806005716324,-0.04023806005716324,-0.04023806005716324,-0.0,-0.0,-0.0,-0.024290602654218674,-0.024290602654218674,-0.024290602654218674,-0.0,-0.0,-0.0,0.06457085907459259,0.06457085907459259,0.06457085907459259,-0.0,-0.0,-0.0,0.0517808236181736,0.0517808236181736,0.0517808236181736,0.0,0.0,0.0,0.11277012526988983,0.11277012526988983,0.11277012526988983,-0.0,-0.0,-0.0,0.1023411974310875,0.1023411974310875,0.1023411974310875,0.0,0.0,0.0,0.0023345137014985085,0.0023345137014985085,0.0023345137014985085,0.0,0.0,0.0
