joint_name,01.obj_scale_x,01.obj_scale_y,01.obj_scale_z,01.obj_translation_x,01.obj_translation_y,01.obj_translation_z,02.obj_scale_x,02.obj_scale_y,02.obj_scale_z,02.obj_translation_x,02.obj_translation_y,02.obj_translation_z,03.obj_scale_x,03.obj_scale_y,03.obj_scale_z,03.obj_translation_x,03.obj_translation_y,03.obj_translation_z,04.obj_scale_x,04.obj_scale_y,04.obj_scale_z,04.obj_translation_x,04.obj_translation_y,04.obj_translation_z,05.obj_scale_x,05.obj_scale_y,05.obj_scale_z,05.obj_translation_x,05.obj_translation_y,05.obj_translation_z,06.obj_scale_x,06.obj_scale_y,06.obj_scale_z,06.obj_translation_x,06.obj_translation_y,06.obj_translation_z,07.obj_scale_x,07.obj_scale_y,07.obj_scale_z,07.obj_translation_x,07.obj_translation_y,07.obj_translation_z,08.obj_scale_x,08.obj_scale_y,08.obj_scale_z,08.obj_translation_x,08.obj_translation_y,08.obj_translation_z,09.obj_scale_x,09.obj_scale_y,09.obj_scale_z,09.obj_translation_x,09.obj_translation_y,09.obj_translation_z,10.obj_scale_x,10.obj_scale_y,10.obj_scale_z,10.obj_translation_x,10.obj_translation_y,10.obj_translation_z,11.obj_scale_x,11.obj_scale_y,11.obj_scale_z,11.obj_translation_x,11.obj_translation_y,11.obj_translation_z,12.obj_scale_x,12.obj_scale_y,12.obj_scale_z,12.obj_translation_x,12.obj_translation_y,12.obj_translation_z,13.obj_scale_x,13.obj_scale_y,13.obj_scale_z,13.obj_translation_x,13.obj_translation_y,13.obj_translation_z,14.obj_scale_x,14.obj_scale_y,14.obj_scale_z,14.obj_translation_x,14.obj_translation_y,14.obj_translation_z,15.obj_scale_x,15.obj_scale_y,15.obj_scale_z,15.obj_translation_x,15.obj_translation_y,15.obj_translation_z,16.obj_scale_x,16.obj_scale_y,16.obj_scale_z,16.obj_translation_x,16.obj_translation_y,16.obj_translation_z,17.obj_scale_x,17.obj_scale_y,17.obj_scale_z,17.obj_translation_x,17.obj_translation_y,17.obj_translation_z,18.obj_scale_x,18.obj_scale_y,18.obj_scale_z,18.obj_translation_x,18.obj_translation_y,18.obj_translation_z,19.obj_scale_x,19.obj_scale_y,19.obj_scale_z,19.obj_translation_x,19.obj_translation_y,19.obj_translation_z,20.obj_scale_x,20.obj_scale_y,20.obj_scale_z,20.obj_translation_x,20.obj_translation_y,20.obj_translation_z,acanthomyrmex.obj_scale_x,acanthomyrmex.obj_scale_y,acanthomyrmex.obj_scale_z,acanthomyrmex.obj_translation_x,acanthomyrmex.obj_translation_y,acanthomyrmex.obj_translation_z,acanthostichus.obj_scale_x,acanthostichus.obj_scale_y,acanthostichus.obj_scale_z,acanthostichus.obj_translation_x,acanthostichus.obj_translation_y,acanthostichus.obj_translation_z,acromyrmex.obj_scale_x,acromyrmex.obj_scale_y,acromyrmex.obj_scale_z,acromyrmex.obj_translation_x,acromyrmex.obj_translation_y,acromyrmex.obj_translation_z,aenictus-binghamii.obj_scale_x,aenictus-binghamii.obj_scale_y,aenictus-binghamii.obj_scale_z,aenictus-binghamii.obj_translation_x,aenictus-binghamii.obj_translation_y,aenictus-binghamii.obj_translation_z,amblyopone.obj_scale_x,amblyopone.obj_scale_y,amblyopone.obj_scale_z,amblyopone.obj_translation_x,amblyopone.obj_translation_y,amblyopone.obj_translation_z,ancyridris.obj_scale_x,ancyridris.obj_scale_y,ancyridris.obj_scale_z,ancyridris.obj_translation_x,ancyridris.obj_translation_y,ancyridris.obj_translation_z,ankylomyrma.obj_scale_x,ankylomyrma.obj_scale_y,ankylomyrma.obj_scale_z,ankylomyrma.obj_translation_x,ankylomyrma.obj_translation_y,ankylomyrma.obj_translation_z,apomyrma.obj_scale_x,apomyrma.obj_scale_y,apomyrma.obj_scale_z,apomyrma.obj_translation_x,apomyrma.obj_translation_y,apomyrma.obj_translation_z,atta-vollenweideri.obj_scale_x,atta-vollenweideri.obj_scale_y,atta-vollenweideri.obj_scale_z,atta-vollenweideri.obj_translation_x,atta-vollenweideri.obj_translation_y,atta-vollenweideri.obj_translation_z,basiceros.obj_scale_x,basiceros.obj_scale_y,basiceros.obj_scale_z,basiceros.obj_translation_x,basiceros.obj_translation_y,basiceros.obj_translation_z,brachyponera-chinensis.obj_scale_x,brachyponera-chinensis.obj_scale_y,brachyponera-chinensis.obj_scale_z,brachyponera-chinensis.obj_translation_x,brachyponera-chinensis.obj_translation_y,brachyponera-chinensis.obj_translation_z,cataulacus.obj_scale_x,cataulacus.obj_scale_y,cataulacus.obj_scale_z,cataulacus.obj_translation_x,cataulacus.obj_translation_y,cataulacus.obj_translation_z,cephalotes-varians.obj_scale_x,cephalotes-varians.obj_scale_y,cephalotes-varians.obj_scale_z,cephalotes-varians.obj_translation_x,cephalotes-varians.obj_translation_y,cephalotes-varians.obj_translation_z,cephalotes.obj_scale_x,cephalotes.obj_scale_y,cephalotes.obj_scale_z,cephalotes.obj_translation_x,cephalotes.obj_translation_y,cephalotes.obj_translation_z,colobopsis-conica.obj_scale_x,colobopsis-conica.obj_scale_y,colobopsis-conica.obj_scale_z,colobopsis-conica.obj_translation_x,colobopsis-conica.obj_translation_y,colobopsis-conica.obj_translation_z,cyphomyrmex.obj_scale_x,cyphomyrmex.obj_scale_y,cyphomyrmex.obj_scale_z,cyphomyrmex.obj_translation_x,cyphomyrmex.obj_translation_y,cyphomyrmex.obj_translation_z,daceton.obj_scale_x,daceton.obj_scale_y,daceton.obj_scale_z,daceton.obj_translation_x,daceton.obj_translation_y,daceton.obj_translation_z,diacamma-indicum.obj_scale_x,diacamma-indicum.obj_scale_y,diacamma-indicum.obj_scale_z,diacamma-indicum.obj_translation_x,diacamma-indicum.obj_translation_y,diacamma-indicum.obj_translation_z,dolichoderus-attelaboides.obj_scale_x,dolichoderus-attelaboides.obj_scale_y,dolichoderus-attelaboides.obj_scale_z,dolichoderus-attelaboides.obj_translation_x,dolichoderus-attelaboides.obj_translation_y,dolichoderus-attelaboides.obj_translation_z,dolichoderus-sibiricus.obj_scale_x,dolichoderus-sibiricus.obj_scale_y,dolichoderus-sibiricus.obj_scale_z,dolichoderus-sibiricus.obj_translation_x,dolichoderus-sibiricus.obj_translation_y,dolichoderus-sibiricus.obj_translation_z,dolichoderus.obj_scale_x,dolichoderus.obj_scale_y,dolichoderus.obj_scale_z,dolichoderus.obj_translation_x,dolichoderus.obj_translation_y,dolichoderus.obj_translation_z,dorylus-helvolus.obj_scale_x,dorylus-helvolus.obj_scale_y,dorylus-helvolus.obj_scale_z,dorylus-helvolus.obj_translation_x,dorylus-helvolus.obj_translation_y,dorylus-helvolus.obj_translation_z,dorylus-nigricans.obj_scale_x,dorylus-nigricans.obj_scale_y,dorylus-nigricans.obj_scale_z,dorylus-nigricans.obj_translation_x,dorylus-nigricans.obj_translation_y,dorylus-nigricans.obj_translation_z,ectatomma-tuberculatum.obj_scale_x,ectatomma-tuberculatum.obj_scale_y,ectatomma-tuberculatum.obj_scale_z,ectatomma-tuberculatum.obj_translation_x,ectatomma-tuberculatum.obj_translation_y,ectatomma-tuberculatum.obj_translation_z,ection-burchellii.obj_scale_x,ection-burchellii.obj_scale_y,ection-burchellii.obj_scale_z,ection-burchellii.obj_translation_x,ection-burchellii.obj_translation_y,ection-burchellii.obj_translation_z,formica-japonica.obj_scale_x,formica-japonica.obj_scale_y,formica-japonica.obj_scale_z,formica-japonica.obj_translation_x,formica-japonica.obj_translation_y,formica-japonica.obj_translation_z,fulakora.obj_scale_x,fulakora.obj_scale_y,fulakora.obj_scale_z,fulakora.obj_translation_x,fulakora.obj_translation_y,fulakora.obj_translation_z,gerontoformica.obj_scale_x,gerontoformica.obj_scale_y,gerontoformica.obj_scale_z,gerontoformica.obj_translation_x,gerontoformica.obj_translation_y,gerontoformica.obj_translation_z,harpegnathos.obj_scale_x,harpegnathos.obj_scale_y,harpegnathos.obj_scale_z,harpegnathos.obj_translation_x,harpegnathos.obj_translation_y,harpegnathos.obj_translation_z,iroponera.obj_scale_x,iroponera.obj_scale_y,iroponera.obj_scale_z,iroponera.obj_translation_x,iroponera.obj_translation_y,iroponera.obj_translation_z,labidus-coecus.obj_scale_x,labidus-coecus.obj_scale_y,labidus-coecus.obj_scale_z,labidus-coecus.obj_translation_x,labidus-coecus.obj_translation_y,labidus-coecus.obj_translation_z,leptogenys-wheeleri.obj_scale_x,leptogenys-wheeleri.obj_scale_y,leptogenys-wheeleri.obj_scale_z,leptogenys-wheeleri.obj_translation_x,leptogenys-wheeleri.obj_translation_y,leptogenys-wheeleri.obj_translation_z,manica-andrannae.obj_scale_x,manica-andrannae.obj_scale_y,manica-andrannae.obj_scale_z,manica-andrannae.obj_translation_x,manica-andrannae.obj_translation_y,manica-andrannae.obj_translation_z,martialis-heureka.obj_scale_x,martialis-heureka.obj_scale_y,martialis-heureka.obj_scale_z,martialis-heureka.obj_translation_x,martialis-heureka.obj_translation_y,martialis-heureka.obj_translation_z,meranoplus.obj_scale_x,meranoplus.obj_scale_y,meranoplus.obj_scale_z,meranoplus.obj_translation_x,meranoplus.obj_translation_y,meranoplus.obj_translation_z,messor-barbarus.obj_scale_x,messor-barbarus.obj_scale_y,messor-barbarus.obj_scale_z,messor-barbarus.obj_translation_x,messor-barbarus.obj_translation_y,messor-barbarus.obj_translation_z,nomamyrmex.obj_scale_x,nomamyrmex.obj_scale_y,nomamyrmex.obj_scale_z,nomamyrmex.obj_translation_x,nomamyrmex.obj_translation_y,nomamyrmex.obj_translation_z,notoncus.obj_scale_x,notoncus.obj_scale_y,notoncus.obj_scale_z,notoncus.obj_translation_x,notoncus.obj_translation_y,notoncus.obj_translation_z,odontomachus.obj_scale_x,odontomachus.obj_scale_y,odontomachus.obj_scale_z,odontomachus.obj_translation_x,odontomachus.obj_translation_y,odontomachus.obj_translation_z,ophthalmopone-berthoudi.obj_scale_x,ophthalmopone-berthoudi.obj_scale_y,ophthalmopone-berthoudi.obj_scale_z,ophthalmopone-berthoudi.obj_translation_x,ophthalmopone-berthoudi.obj_translation_y,ophthalmopone-berthoudi.obj_translation_z,pachycondyla-crassinoda.obj_scale_x,pachycondyla-crassinoda.obj_scale_y,pachycondyla-crassinoda.obj_scale_z,pachycondyla-crassinoda.obj_translation_x,pachycondyla-crassinoda.obj_translation_y,pachycondyla-crassinoda.obj_translation_z,paraponera-clavata.obj_scale_x,paraponera-clavata.obj_scale_y,paraponera-clavata.obj_scale_z,paraponera-clavata.obj_translation_x,paraponera-clavata.obj_translation_y,paraponera-clavata.obj_translation_z,pheidole-barumtaum-major.obj_scale_x,pheidole-barumtaum-major.obj_scale_y,pheidole-barumtaum-major.obj_scale_z,pheidole-barumtaum-major.obj_translation_x,pheidole-barumtaum-major.obj_translation_y,pheidole-barumtaum-major.obj_translation_z,pheidole-caldwell-queen.obj_scale_x,pheidole-caldwell-queen.obj_scale_y,pheidole-caldwell-queen.obj_scale_z,pheidole-caldwell-queen.obj_translation_x,pheidole-caldwell-queen.obj_translation_y,pheidole-caldwell-queen.obj_translation_z,pheidole-cervicornis-minor-worker.obj_scale_x,pheidole-cervicornis-minor-worker.obj_scale_y,pheidole-cervicornis-minor-worker.obj_scale_z,pheidole-cervicornis-minor-worker.obj_translation_x,pheidole-cervicornis-minor-worker.obj_translation_y,pheidole-cervicornis-minor-worker.obj_translation_z,pheidole-drogon-minor-worker.obj_scale_x,pheidole-drogon-minor-worker.obj_scale_y,pheidole-drogon-minor-worker.obj_scale_z,pheidole-drogon-minor-worker.obj_translation_x,pheidole-drogon-minor-worker.obj_translation_y,pheidole-drogon-minor-worker.obj_translation_z,plectroctena-strigosa.obj_scale_x,plectroctena-strigosa.obj_scale_y,plectroctena-strigosa.obj_scale_z,plectroctena-strigosa.obj_translation_x,plectroctena-strigosa.obj_translation_y,plectroctena-strigosa.obj_translation_z,polyrhachis-bihamata.obj_scale_x,polyrhachis-bihamata.obj_scale_y,polyrhachis-bihamata.obj_scale_z,polyrhachis-bihamata.obj_translation_x,polyrhachis-bihamata.obj_translation_y,polyrhachis-bihamata.obj_translation_z,pristmyrmex.obj_scale_x,pristmyrmex.obj_scale_y,pristmyrmex.obj_scale_z,pristmyrmex.obj_translation_x,pristmyrmex.obj_translation_y,pristmyrmex.obj_translation_z,proatta.obj_scale_x,proatta.obj_scale_y,proatta.obj_scale_z,proatta.obj_translation_x,proatta.obj_translation_y,proatta.obj_translation_z,protanilla-lini.obj_scale_x,protanilla-lini.obj_scale_y,protanilla-lini.obj_scale_z,protanilla-lini.obj_translation_x,protanilla-lini.obj_translation_y,protanilla-lini.obj_translation_z,santschiella-kohli.obj_scale_x,santschiella-kohli.obj_scale_y,santschiella-kohli.obj_scale_z,santschiella-kohli.obj_translation_x,santschiella-kohli.obj_translation_y,santschiella-kohli.obj_translation_z,simopone.obj_scale_x,simopone.obj_scale_y,simopone.obj_scale_z,simopone.obj_translation_x,simopone.obj_translation_y,simopone.obj_translation_z,stigmatomma-liebe.obj_scale_x,stigmatomma-liebe.obj_scale_y,stigmatomma-liebe.obj_scale_z,stigmatomma-liebe.obj_translation_x,stigmatomma-liebe.obj_translation_y,stigmatomma-liebe.obj_translation_z,streblognathus.obj_scale_x,streblognathus.obj_scale_y,streblognathus.obj_scale_z,streblognathus.obj_translation_x,streblognathus.obj_translation_y,streblognathus.obj_translation_z,strumigenys-oasis.obj_scale_x,strumigenys-oasis.obj_scale_y,strumigenys-oasis.obj_scale_z,strumigenys-oasis.obj_translation_x,strumigenys-oasis.obj_translation_y,strumigenys-oasis.obj_translation_z,tapinoma.obj_scale_x,tapinoma.obj_scale_y,tapinoma.obj_scale_z,tapinoma.obj_translation_x,tapinoma.obj_translation_y,tapinoma.obj_translation_z,tatuidris.obj_scale_x,tatuidris.obj_scale_y,tatuidris.obj_scale_z,tatuidris.obj_translation_x,tatuidris.obj_translation_y,tatuidris.obj_translation_z,terataner-nymeria.obj_scale_x,terataner-nymeria.obj_scale_y,terataner-nymeria.obj_scale_z,terataner-nymeria.obj_translation_x,terataner-nymeria.obj_translation_y,terataner-nymeria.obj_translation_z,tetraponera.obj_scale_x,tetraponera.obj_scale_y,tetraponera.obj_scale_z,tetraponera.obj_translation_x,tetraponera.obj_translation_y,tetraponera.obj_translation_z
b_t,1.0,1.0,1.0,0.015758246183395386,0.0125503521412611,0.015324719250202179,1.0,1.0,1.0,-0.009647935628890991,0.004621508531272411,0.004841800779104233,1.0,1.0,1.0,0.012220531702041626,0.0020977461244910955,0.008309625089168549,1.0,1.0,1.0,0.00931432843208313,-0.008257666602730751,0.01623920351266861,1.0,1.0,1.0,0.004919886589050293,0.005337418057024479,0.020139850676059723,1.0,1.0,1.0,0.018660306930541992,-0.000388171523809433,0.014739591628313065,1.0,1.0,1.0,0.013387173414230347,-0.0045334529131650925,0.04376237839460373,1.0,1.0,1.0,0.009728670120239258,0.007942723110318184,0.023038960993289948,1.0,1.0,1.0,0.023490190505981445,-0.0061548384837806225,0.02830185741186142,1.0,1.0,1.0,0.04611937701702118,0.005939869675785303,0.03546517342329025,1.0,1.0,1.0,0.05144563317298889,0.0015307976864278316,0.020729195326566696,1.0,1.0,1.0,0.04120832681655884,-0.001254903618246317,0.02075887843966484,1.0,1.0,1.0,0.040275514125823975,-0.007195600774139166,0.016174856573343277,1.0,1.0,1.0,0.039761096239089966,-0.010181942954659462,0.03982548415660858,1.0,1.0,1.0,0.015287190675735474,-0.007716535124927759,0.024806374683976173,1.0,1.0,1.0,0.023982614278793335,-0.0007056333124637604,0.02539173513650894,1.0,1.0,1.0,0.024579793214797974,-0.0022439928725361824,0.012278411537408829,1.0,1.0,1.0,0.026423126459121704,0.00012146215885877609,0.017007041722536087,1.0,1.0,1.0,0.007662713527679443,-0.0010983902029693127,0.010728877037763596,1.0,1.0,1.0,0.005758017301559448,-0.003982905764132738,0.023367347195744514,1.0,1.0,1.0,0.029604583978652954,0.0005180076695978642,-0.012235544621944427,1.0,1.0,1.0,0.012637704610824585,-0.0011761707719415426,0.036056868731975555,1.0,1.0,1.0,0.04978589713573456,0.004096361808478832,0.02513284608721733,1.0,1.0,1.0,0.01534929871559143,-0.00620220648124814,0.004885412752628326,1.0,1.0,1.0,-0.01055675745010376,-0.0003273645415902138,0.010294798761606216,1.0,1.0,1.0,0.027480274438858032,0.0013462388888001442,-0.013212412595748901,1.0,1.0,1.0,0.037645548582077026,-0.004652667790651321,0.009245220571756363,1.0,1.0,1.0,-0.022155314683914185,0.006642982363700867,0.009015314280986786,1.0,1.0,1.0,0.0415937602519989,-0.001119906548410654,0.04086768627166748,1.0,1.0,1.0,0.011797219514846802,-0.009922482073307037,0.017873521894216537,1.0,1.0,1.0,-0.016307592391967773,0.004973280243575573,0.00026952847838401794,1.0,1.0,1.0,0.0005186796188354492,-0.007837889716029167,-0.00783853605389595,1.0,1.0,1.0,-0.02224603295326233,-0.000976047944277525,0.027630837634205818,1.0,1.0,1.0,-0.03770807385444641,-0.005839567165821791,-0.019611001014709473,1.0,1.0,1.0,0.007695406675338745,-0.0005182926543056965,0.016538463532924652,1.0,1.0,1.0,0.022994428873062134,0.0025770911015570164,0.023221878334879875,1.0,1.0,1.0,-0.0016602873802185059,-0.0030848379246890545,-0.014780797064304352,1.0,1.0,1.0,0.0328790545463562,0.004251581616699696,-0.0011944770812988281,1.0,1.0,1.0,0.02546277642250061,0.0012955877464264631,-0.01262914389371872,1.0,1.0,1.0,-0.02758440375328064,0.0006516025168821216,0.0019906237721443176,1.0,1.0,1.0,0.019053339958190918,-0.0027061020955443382,-0.01860695332288742,1.0,1.0,1.0,-0.0016533434391021729,-0.0006504557095468044,0.005800794810056686,1.0,1.0,1.0,0.05306002497673035,0.0015579414321109653,0.01707056164741516,1.0,1.0,1.0,0.06110495328903198,0.0026514616329222918,0.017233319580554962,1.0,1.0,1.0,0.02625599503517151,0.0004332275129854679,0.026026135310530663,1.0,1.0,1.0,0.007026344537734985,-0.004562580492347479,-0.0011856257915496826,1.0,1.0,1.0,-0.015150606632232666,0.0016362026799470186,0.00939495861530304,1.0,1.0,1.0,0.0011309981346130371,-0.0007724687457084656,-0.001398421823978424,1.0,1.0,1.0,0.0047089457511901855,0.006282359827309847,0.011780455708503723,1.0,1.0,1.0,-0.019050300121307373,-0.00034044403582811356,0.007332786917686462,1.0,1.0,1.0,0.03216525912284851,0.0031800884753465652,-0.0019381083548069,1.0,1.0,1.0,-0.015040099620819092,0.005523674190044403,0.00981844961643219,1.0,1.0,1.0,-0.012387216091156006,0.000963049940764904,-0.004765532910823822,1.0,1.0,1.0,-0.010129988193511963,0.003006934653967619,-0.011070765554904938,1.0,1.0,1.0,0.01773133873939514,0.005120808258652687,0.03426288813352585,1.0,1.0,1.0,0.01785406470298767,-0.0010306253097951412,0.005594272166490555,1.0,1.0,1.0,0.019452691078186035,0.004100881051272154,0.014494068920612335,1.0,1.0,1.0,-0.004786431789398193,-0.0015481305308640003,0.018943220376968384,1.0,1.0,1.0,0.0026074349880218506,-0.0019559524953365326,-0.009075608104467392,1.0,1.0,1.0,-0.017734676599502563,-0.0009949295781552792,-0.002176370471715927,1.0,1.0,1.0,0.015418976545333862,-0.001389720942825079,0.013059332966804504,1.0,1.0,1.0,0.017083436250686646,0.0007720435969531536,0.01288488507270813,1.0,1.0,1.0,-0.02520132064819336,-0.0006207353435456753,0.0107380710542202,1.0,1.0,1.0,-0.014447271823883057,0.0014098548563197255,0.0015926994383335114,1.0,1.0,1.0,0.04830083250999451,0.00028265570290386677,-0.01293761283159256,1.0,1.0,1.0,0.013360321521759033,-0.0010814915876835585,-0.013680882751941681,1.0,1.0,1.0,0.016197562217712402,0.0017496118089184165,0.038810767233371735,1.0,1.0,1.0,0.004695713520050049,-0.002187366597354412,-0.007967561483383179,1.0,1.0,1.0,0.03185606002807617,0.0010437790770083666,0.019959677010774612,1.0,1.0,1.0,0.019753873348236084,-0.004843700677156448,0.008132882416248322,1.0,1.0,1.0,-6.109476089477539e-06,-2.3888656869530678e-05,-0.010263867676258087,1.0,1.0,1.0,0.0017083585262298584,0.0028222245164215565,-0.013498947024345398,1.0,1.0,1.0,0.008236885070800781,0.0032862320076674223,0.026143306866288185,1.0,1.0,1.0,-0.000832676887512207,0.0037764543667435646,0.0005701109766960144,1.0,1.0,1.0,0.011906534433364868,-0.0013568305876106024,0.006795164197683334,1.0,1.0,1.0,-0.024858176708221436,-0.0001418590545654297,0.029893629252910614,1.0,1.0,1.0,-1.4901161193847656e-05,0.0029434324242174625,0.014878325164318085,1.0,1.0,1.0,-0.04502272605895996,-0.002398932818323374,-0.011020459234714508,1.0,1.0,1.0,-0.009569555521011353,0.00024001230485737324,0.0065390802919864655,1.0,1.0,1.0,0.021797090768814087,0.0022414554841816425,0.02292349562048912
